0.00000	0.00778
0.50000	0.00389
1.00000	0.00389
1.50000	0.00778
2.00000	0.01946
2.50000	0.06226
3.00000	0.08949
3.50000	0.10117
4.00000	0.15953
4.50000	0.10895
5.00000	0.14786
5.50000	0.06615
6.00000	0.08171
6.50000	0.06226
7.00000	0.05058
7.50000	0.01946
8.00000	0.00389
8.50000	0.00389
9.00000	0.00000
9.50000	0.00000
10.00000	0.00000
