! Data estimated from:

! Means LW, Alexander SR, O'Neal MF 1992 Behav Neural Biol 58:144-151,
! Fig. 2 (HETEROGENOUS), p. 147.

1	72.06	7.85	59.73	4.48
2	83.27	6.05	79.01	8.07
3	86.41	4.26	74.08	5.38

