1094	1.83	0
11291	12.84	0
11403	23.85	0
12383	34.86	0
15*	45.87	0
16410*	56.88	0
1834	67.89	0
2029	78.90	0
209	89.91	0
21720	100.92	0
2190	111.93	0
25250	122.94	0
28382	133.95	0
30309	144.96	0
3071	155.97	0
3853	166.98	0
435	177.99	0
6181	189.00	0
623	200.01	0
7033*	211.02	0
830	222.03	0
9027*	233.04	0
913	244.05	0
935	255.06	0
96039	266.07	0
9899	277.08	0
AML1	288.09	0
HNT34	299.10	0
MOLM1	310.11	0
MUTZ3*	321.12	0
